id,log_id,invoice_nr,isxml_invoice_nr,bill_year,bill_month,service_year,service_month,sold_to,bill_to,requester,product_number,product_code,iata_product_code,sis_product_cat_descript,distr_channel_code,distr_channel_descript,product_descript_n,billing_territory,country_code,country,office_owner,reach_code,reach_descript,itinerary_code,itinerary_descript,spec_pricing_rule1,spec_pricing_rule1_descript,doc_currency,net_amount_currency,operating_airline,prodnr_prefix,pricingkey_description,billable,acceptance_channel,marketing_carrier,quantity,unit_price_doc_currency,curr_rate
19838,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,B1,NL,Netherlands,,T,Regional,T,International-Intra,,,EUR,46.53,BT,,,TRUE,,,1224,1.79,1
19840,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,A1,US,USA,,O,Global,R,International-Inter,,,EUR,5.99,BT,,,TRUE,,,136,2.07,1
19842,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,A1,CA,Canada,,O,Global,T,International-Intra,,,EUR,5.99,BT,,,TRUE,,,136,2.07,1
19844,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B1,ES,Spain,,T,Regional,T,International-Intra,,,EUR,10.34,BT,,,TRUE,,,272,1.79,1
19846,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,B1,BE,Belgium,,T,Regional,T,International-Intra,,,EUR,5.17,BT,,,TRUE,,,136,1.79,1
19848,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,B1,FR,France,,T,Regional,T,International-Intra,,,EUR,10.34,BT,,,TRUE,,,272,1.79,1
19850,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,B1,IT,Italy,,T,Regional,T,International-Intra,,,EUR,20.68,BT,,,TRUE,,,544,1.79,1
19852,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,A1,US,USA,,O,Global,T,International-Intra,,,EUR,11.98,BT,,,TRUE,,,272,2.07,1
19854,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B1,PL,Poland,,T,Regional,O,Domestic,,,EUR,15.51,AZ,,,TRUE,,,408,1.79,1
19856,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B1,PL,Poland,,T,Regional,T,International-Intra,,,EUR,149.93,BT,,,TRUE,,,3944,1.79,1
19858,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,B1,PL,Poland,,T,Regional,R,International-Inter,,,EUR,5.17,B2,,,TRUE,,,136,1.79,1
19860,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,B1,LT,Lithuania,,T,Regional,T,International-Intra,,,EUR,10.34,BT,,,TRUE,,,272,1.79,1
19862,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,B1,PL,Poland,,T,Regional,T,International-Intra,,,EUR,10.34,BT,,,TRUE,,,272,1.79,1
19864,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B1,AT,Austria,,T,Regional,T,International-Intra,,,EUR,51.7,BT,,,TRUE,,,1360,1.79,1
19866,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B1,GB,Great Britain,,T,Regional,T,International-Intra,,,EUR,5.17,BT,,,TRUE,,,136,1.79,1
19868,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,B1,GB,Great Britain,,T,Regional,T,International-Intra,,,EUR,5.17,BT,,,TRUE,,,136,1.79,1
19870,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,A1,CA,Canada,,O,Global,T,International-Intra,,,EUR,5.99,BT,,,TRUE,,,136,2.07,1
19872,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,A1,US,USA,,O,Global,T,International-Intra,,,EUR,35.94,BT,,,TRUE,,,816,2.07,1
19874,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B3,RU,Russian Fed.,,O,Global,T,International-Intra,,,EUR,23.96,BT,,,TRUE,,,544,2.07,1
19876,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,B3,RU,Russian Fed.,,O,Global,T,International-Intra,,,EUR,5.99,BT,,,TRUE,,,136,2.07,1
19878,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B1,SI,Slovenia,,T,Regional,T,International-Intra,,,EUR,10.34,BT,,,TRUE,,,272,1.79,1
19880,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B1,FI,Finland,,M,Local,T,International-Intra,,,EUR,54.32,BT,,,TRUE,,,1904,1.34,1
19882,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B1,NL,Netherlands,,T,Regional,R,International-Inter,,,EUR,15.51,BT,,,TRUE,,,408,1.79,1
19884,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,DK,Denmark,,T,Regional,R,International-Inter,,,EUR,10.9,SU,,,TRUE,,,272,1.89,1
19886,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,DK,Denmark,,T,Regional,T,International-Intra,,,EUR,7461.05,BT,,,TRUE,,,186184,1.89,1
19888,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,NO,Norway,,T,Regional,O,Domestic,,,EUR,5.45,AZ,,,TRUE,,,136,1.89,1
19890,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,NO,Norway,,T,Regional,R,International-Inter,,,EUR,3815,BT,,,TRUE,,,95200,1.89,1
19892,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,NO,Norway,,T,Regional,R,International-Inter,,,EUR,16.35,SU,,,TRUE,,,408,1.89,1
19894,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,NO,Norway,,T,Regional,T,International-Intra,,,EUR,21625.6,BT,,,TRUE,,,539648,1.89,1
19896,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,NO,Norway,,T,Regional,R,International-Inter,,,EUR,2463.4,BT,,,TRUE,,,61472,1.89,1
19898,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,NO,Norway,,T,Regional,R,International-Inter,,,EUR,16.35,UN,,,TRUE,,,408,1.89,1
19900,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,NO,Norway,,T,Regional,R,International-Inter,,,EUR,21.8,SU,,,TRUE,,,544,1.89,1
19902,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,FO,Faroe Islands,,T,Regional,R,International-Inter,,,EUR,119.9,BT,,,TRUE,,,2992,1.89,1
19904,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,GL,Greenland,,T,Regional,R,International-Inter,,,EUR,43.6,BT,,,TRUE,,,1088,1.89,1
19906,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,SE,Sweden,,T,Regional,O,Domestic,,,EUR,5.45,AZ,,,TRUE,,,136,1.89,1
19908,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,DK,Denmark,,T,Regional,R,International-Inter,,,EUR,10.9,B2,,,TRUE,,,272,1.89,1
19916,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,ES,Spain,,T,Regional,T,International-Intra,,,EUR,1455.15,BT,,,TRUE,,,36312,1.89,1
19918,875,309814,6051,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,D1,LK,Sri Lanka,,O,Global,R,International-Inter,,,USD,13.26,BT,,,TRUE,,,272,2.3,0.72775264
19920,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,DK,Denmark,,T,Regional,R,International-Inter,,,EUR,32.7,B2,,,TRUE,,,816,1.89,1
19928,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,DK,Denmark,,T,Regional,T,International-Intra,,,EUR,6414.65,BT,,,TRUE,,,160072,1.89,1
19930,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,DK,Denmark,,T,Regional,O,Domestic,,,EUR,5.45,AB,,,TRUE,,,136,1.89,1
19932,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,DK,Denmark,,T,Regional,R,International-Inter,,,EUR,196.2,OK,,,TRUE,,,4896,1.89,1
19934,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,GB,Great Britain,,T,Regional,R,International-Inter,,,EUR,10.9,B2,,,TRUE,,,272,1.89,1
19936,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,GB,Great Britain,,T,Regional,R,International-Inter,,,EUR,5.45,OK,,,TRUE,,,136,1.89,1
19938,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,GB,Great Britain,,T,Regional,R,International-Inter,,,EUR,5.45,B2,,,TRUE,,,136,1.89,1
19940,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,GB,Great Britain,,T,Regional,T,International-Intra,,,EUR,5.45,SN,,,TRUE,,,136,1.89,1
19942,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,GB,Great Britain,,T,Regional,T,International-Intra,,,EUR,474.15,BT,,,TRUE,,,11832,1.89,1
19944,875,309814,6051,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,A1,US,USA,,O,Global,O,Domestic,,,USD,6.76,AB,,,TRUE,,,136,2.34,0.727810651
19946,875,309814,6051,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,A1,US,USA,,O,Global,R,International-Inter,,,USD,114.92,BT,,,TRUE,,,2312,2.34,0.727897668
19948,875,309814,6051,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,A1,US,USA,,O,Global,R,International-Inter,,,USD,60.84,BT,,,TRUE,,,1224,2.34,0.727810651
19950,875,309814,6051,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,A1,US,USA,,O,Global,T,International-Intra,,,USD,838.24,BT,,,TRUE,,,16864,2.34,0.72783451
19952,875,309814,6051,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,A1,US,USA,,O,Global,T,International-Intra,,,USD,547.56,BT,,,TRUE,,,11016,2.34,0.727847177
19954,875,309814,6051,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,A1,US,USA,,O,Global,T,International-Intra,,,USD,223.08,BT,,,TRUE,,,4488,2.34,0.727855478
19956,875,309814,6051,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,A1,US,USA,,O,Global,O,Domestic,,,USD,33.8,AZ,,,TRUE,,,680,2.34,0.727810651
19958,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,SE,Sweden,,T,Regional,R,International-Inter,,,EUR,2926.65,BT,,,TRUE,,,73032,1.89,1
19960,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,SE,Sweden,,T,Regional,R,International-Inter,,,EUR,-5.45,B2,,,TRUE,,,-136,1.89,1
19962,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,SE,Sweden,,T,Regional,O,Domestic,,,EUR,16.35,AZ,,,TRUE,,,408,1.89,1
19964,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,SE,Sweden,,T,Regional,R,International-Inter,,,EUR,16.35,UN,,,TRUE,,,408,1.89,1
19966,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,SE,Sweden,,T,Regional,R,International-Inter,,,EUR,27.25,B2,,,TRUE,,,680,1.89,1
19968,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,SE,Sweden,,T,Regional,R,International-Inter,,,EUR,114.45,SU,,,TRUE,,,2856,1.89,1
19970,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,28,Corporation w/ TA,Online Reservation Service,B1,SE,Sweden,,T,Regional,R,International-Inter,,,EUR,54.5,BT,,,TRUE,,,1360,1.89,1
19972,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B2,TN,Tunisia,,O,Global,T,International-Intra,,,EUR,6.46,BT,,,TRUE,,,136,2.24,1
19974,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,TR,Turkey,,T,Regional,R,International-Inter,,,EUR,87.2,BT,,,TRUE,,,2176,1.89,1
19976,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,TR,Turkey,,T,Regional,T,International-Intra,,,EUR,1400.65,BT,,,TRUE,,,34952,1.89,1
19978,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,TR,Turkey,,T,Regional,R,International-Inter,,,EUR,16.35,HY,,,TRUE,,,408,1.89,1
19980,875,309814,6050,2013,10,2013,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,TR,Turkey,,T,Regional,T,International-Intra,,,EUR,403.3,BT,,,TRUE,,,10064,1.89,1
19982,875,309814,6051,2013,10,2013,10,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,D1,NP,Nepal,,O,Global,R,International-Inter,,,USD,0.7,BT,,,TRUE,,,272,0.12,0.728571429
21548,875,309818,6050,2013,10,2013,10,BT,BT,,2839,ARFUCSSFFUF,IHH1,IT Hosting or Hardware,,,Partner Platform Usage Fee,,TR,Turkey,,,,,,,,EUR,0.03,AZ,,,TRUE,,,136,0.01,1
20378,875,309814,6050,2013,10,2013,10,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,24,Online Travel Agency,Service Cancellation Charge,B1,SE,Sweden,,T,Regional,R,International-Inter,,,EUR,1.35,HY,,,TRUE,,,1224,0.05,1
20380,875,309814,6050,2013,10,2013,10,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,24,Online Travel Agency,Service Cancellation Charge,B1,SE,Sweden,,T,Regional,R,International-Inter,,,EUR,9.3,OK,,,TRUE,,,8432,0.05,1
20382,875,309814,6050,2013,10,2013,10,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,24,Online Travel Agency,Service Cancellation Charge,B1,SE,Sweden,,T,Regional,T,International-Intra,,,EUR,565.8,BT,,,TRUE,,,512992,0.05,1
20384,875,309814,6050,2013,10,2013,10,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,24,Online Travel Agency,Service Cancellation Charge,B1,SE,Sweden,,T,Regional,O,Domestic,,,EUR,0.75,AZ,,,TRUE,,,680,0.05,1
20386,875,309814,6050,2013,10,2013,10,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,SE,Sweden,,T,Regional,R,International-Inter,,,EUR,0.15,B2,,,TRUE,,,136,0.05,1
21550,875,309818,6050,2013,10,2013,10,BT,BT,,2839,ARFUCSSFFUF,IHH1,IT Hosting or Hardware,,,Partner Platform Usage Fee,,GB,Great Britain,,,,,,,,EUR,0.1,B2,,,TRUE,,,408,0.01,1
20388,875,309814,6050,2013,10,2013,10,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,SE,Sweden,,T,Regional,R,International-Inter,,,EUR,1.65,UN,,,TRUE,,,1496,0.05,1
20390,875,309814,6050,2013,10,2013,10,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,28,Corporation w/ TA,Service Cancellation Charge,B1,SE,Sweden,,T,Regional,T,International-Intra,,,EUR,0.45,BT,,,TRUE,,,408,0.05,1
20392,875,309814,6051,2013,10,2013,10,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,D2,TW,Taiwan,,O,Global,T,International-Intra,,,USD,7.7,BT,,,TRUE,,,2992,0.12,0.727272727
20394,875,309814,6050,2013,10,2013,10,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B2,TN,Tunisia,,O,Global,T,International-Intra,,,EUR,1.05,BT,,,TRUE,,,952,0.05,1
